"","X","group","agent","trial","round","scaling","choice","isRandom","reward","payoff","rescaled","env","search_dist","soc_sd1","soc_sd2","soc_sd3","soc_sd","soc_rew1","soc_rew2","soc_rew3","soc_rew","prev_rew","RT_server","soc_choice1","soc_choice2","soc_choice3"
"981",981,16,1,5,1,73,103,0,0.5908,58,47,13,1.4142135623731,6.70820393249937,9.21954445729289,8.24621125123532,8.05798654700919,0.8212,1,0.6102,0.810466666666667,0.4902,2692,40,32,13
"982",982,16,1,6,1,73,114,0,0.681,69,55,13,1,7.81024967590665,10.816653826392,10.1980390271856,9.60831417649473,1,0.9642,0.3954,0.786533333333333,0.5908,6014,53,21,2
"983",983,16,1,7,1,73,113,0,0.6033,59,48,13,1,9.21954445729289,9.89949493661166,9,9.37301313130152,0.8526,0.9674,0.4296,0.749866666666667,0.681,2809,54,43,14
"984",984,16,1,8,1,73,115,0,0.6456,64,52,13,2,8.06225774829855,9.8488578017961,10.1980390271856,9.36971819242674,0.9356,0.9288,0.1811,0.681833333333333,0.6033,2662,42,20,3
"985",985,16,1,9,1,73,104,0,0.536,53,44,13,1,5.65685424949238,8.60232526704263,8.94427190999916,7.73448380884472,0.8927,1,0.6594,0.8507,0.6456,2897,64,32,12
"986",986,16,1,10,1,73,116,0,0.4504,46,39,13,1.4142135623731,6.32455532033676,8.94427190999916,9.4339811320566,8.23426945413084,0.978,1,0.5913,0.856433333333333,0.536,2650,52,32,23
"987",987,16,1,11,1,73,102,0,0.5065,51,42,13,3.16227766016838,6.40312423743285,9.89949493661166,6.32455532033676,7.54239149812709,0.8425,1,0.4054,0.7493,0.4504,3182,63,32,34
"988",988,16,1,12,1,73,80,0,0.3974,39,33,13,2,5,7.81024967590665,7.28010988928052,6.69678652172906,0.8071,0.9715,0.5157,0.764766666666667,0.5065,3221,51,31,1
"989",989,16,1,13,1,73,70,0,0.4304,42,36,13,1.4142135623731,6.70820393249937,7.21110255092798,4,5.97310216114245,0.8055,1,0.5344,0.779966666666667,0.3974,2849,43,32,26
"990",990,16,1,14,1,73,105,0,0.3212,34,30,13,3.60555127546399,4.12310562561766,8.06225774829855,6.70820393249937,6.29785576880519,0.6888,1,0.5274,0.738733333333333,0.4304,3532,62,32,36
"991",991,16,1,0,2,75,107,1,0.3773,37,33,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992",992,16,1,1,2,75,83,0,0.6221,62,52,39,2.82842712474619,9.21954445729289,6,4,6.40651481909763,0.4125,0.1341,0.3085,0.285033333333333,0.3773,2190,0,17,39
"993",993,16,1,2,2,75,71,0,0.7689,75,61,39,1.4142135623731,4.47213595499958,3.60555127546399,2,3.35922907682119,0.8878,0.4259,0.4873,0.600333333333333,0.6221,5784,25,96,69
"994",994,16,1,3,2,75,82,0,0.8067,81,66,39,1,5.09901951359278,1,3.16227766016838,3.08709905792039,0.6382,0.6059,0.4337,0.559266666666667,0.7689,3767,26,71,68
"995",995,16,1,4,2,75,93,0,0.6979,70,58,39,1,6.70820393249937,3,2.23606797749979,3.98142396999972,0.9918,0.6745,0.4449,0.703733333333333,0.8067,3303,24,60,70
"996",996,16,1,5,2,75,81,0,0.8632,87,70,39,1.4142135623731,5,5.8309518948453,2.23606797749979,4.3556732907817,0.9008,0.6776,0.5343,0.704233333333333,0.6979,4345,34,23,58
"997",997,16,1,6,2,75,70,0,0.8244,83,67,39,1,5,4.12310562561766,2.23606797749979,3.78639120103915,0.9149,0.6304,0.7031,0.749466666666667,0.8632,6243,23,25,47
"998",998,16,1,7,2,75,80,0,0.7871,78,64,39,1.4142135623731,4.12310562561766,4.24264068711928,4,4.12191543757898,1,0.6604,0.8284,0.8296,0.8244,3109,35,44,36
"999",999,16,1,8,2,75,69,0,0.7737,78,64,39,1,3,6.70820393249937,3.16227766016838,4.29016053088925,0.9118,1,0.8206,0.9108,0.7871,4199,36,0,35
"1000",1000,16,1,9,2,75,59,0,0.7206,72,59,39,1.4142135623731,2.23606797749979,6.40312423743285,3.60555127546399,4.08158116346554,0.9571,1,0.9487,0.9686,0.7737,2621,46,0,24
"1001",1001,16,1,10,2,75,92,0,0.7486,75,61,39,3,4.12310562561766,8.94427190999916,6.08276253029822,6.38338002197168,0.904,1,0.8553,0.919766666666666,0.7206,2696,47,0,25
"1002",1002,16,1,11,2,75,91,0,0.6847,69,57,39,1,7.07106781186548,8.54400374531753,7.07106781186548,7.56204645634949,0.8747,1,0.8362,0.903633333333333,0.7486,2824,13,0,13
"1003",1003,16,1,12,2,75,79,0,0.594,59,49,39,1.4142135623731,3.16227766016838,7.28010988928052,6.08276253029822,5.50838335991571,0.871,1,0.7498,0.8736,0.6847,2692,45,0,14
"1004",1004,16,1,13,2,75,58,0,0.7292,74,61,39,2.23606797749979,4,5.8309518948453,3.60555127546399,4.4788343901031,0.803,1,0.9883,0.930433333333333,0.594,2673,14,0,23
"1005",1005,16,1,14,2,75,60,0,0.6509,64,53,39,2,5.65685424949238,7.07106781186548,5.65685424949238,6.12825877028341,0.7981,1,0.9062,0.901433333333333,0.7292,3445,12,0,12
"1006",1006,16,1,0,3,68,65,1,0.0829,9,11,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007",1007,16,1,1,3,68,47,0,0.7334,73,55,37,7.07106781186548,3,2.82842712474619,3.16227766016838,2.99690159497152,0.7662,0.1896,0.5828,0.512866666666667,0.0829,1520,14,71,33
"1008",1008,16,1,2,3,68,57,0,0.7833,80,59,37,1.4142135623731,4.24264068711928,5.09901951359278,2,3.78055340023736,0.7077,0.5297,0.5145,0.583966666666667,0.7334,6669,27,1,59
"1009",1009,16,1,3,3,68,46,0,0.9584,94,69,37,1,2.23606797749979,1.4142135623731,2.23606797749979,1.96211650579089,0.6725,0.849,0.5349,0.685466666666667,0.7833,2694,23,34,25
"1010",1010,16,1,4,3,68,35,0,1,101,74,37,1,1.4142135623731,2.23606797749979,1.4142135623731,1.68816503408199,0.687,1,0.3233,0.6701,0.9584,2880,25,22,23
"1011",1011,16,1,5,3,68,45,0,0.9921,99,72,37,1.4142135623731,4.47213595499958,3.16227766016838,1,2.87813787172265,0.8627,0.8669,0.5304,0.753333333333333,1,3802,3,11,34
"1012",1012,16,1,6,3,68,56,0,0.8657,87,64,37,1,5.09901951359278,2.23606797749979,7,4.77836249703086,0.7343,0.9635,0.0048,0.567533333333333,0.9921,3467,2,33,63
"1013",1013,16,1,7,3,68,34,0,0.9805,98,72,37,2,4.24264068711928,1,3.16227766016838,2.80163944909589,0.9783,0.8617,1,0.946666666666667,0.8657,2640,4,23,66
"1014",1014,16,1,8,3,68,36,0,0.8671,86,63,37,2,3.60555127546399,2.82842712474619,5,3.81132613340339,1,0.7699,0.86,0.876633333333333,0.9805,2984,5,12,77
"1015",1015,16,1,9,3,68,23,0,0.8289,82,61,37,2.23606797749979,4.12310562561766,1,4,3.04103520853922,0.8609,1,0.8814,0.9141,0.8671,5216,16,22,67
"1016",1016,16,1,10,3,68,33,0,0.7345,74,55,37,1.4142135623731,6.70820393249937,1,4.12310562561766,3.94376985270568,0.8711,0.8822,0.7886,0.8473,0.8289,3203,6,44,78
"1017",1017,16,1,11,3,68,44,0,0.779,76,57,37,1,5,2,1,2.66666666666667,0.8349,1,0.9703,0.935066666666667,0.7345,2582,15,22,55
"1018",1018,16,1,12,3,68,55,0,0.7418,73,55,37,1,7.21110255092798,4.12310562561766,1,4.11140272551521,0.7719,0.7521,0.862,0.795333333333333,0.779,2864,17,100,56
"1019",1019,16,1,13,3,68,24,0,0.9083,90,66,37,3.60555127546399,1,7.28010988928052,2.82842712474619,3.70284567134224,0.7103,0.6742,0.7877,0.724066666666667,0.7418,2660,13,99,44
"1020",1020,16,1,14,3,68,67,0,0.6658,66,50,37,4.12310562561766,6.40312423743285,1.4142135623731,1.4142135623731,3.07718378739301,0.6303,0.5679,0.7357,0.644633333333333,0.9083,4808,28,79,57
"1021",1021,16,1,0,4,67,109,1,0.4034,40,32,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022",1022,16,1,1,4,67,36,0,0.5707,57,43,31,9.21954445729289,3.60555127546399,3.60555127546399,6.70820393249937,4.63976882780912,0.7173,0.5943,0.6709,0.660833333333333,0.4034,2602,67,55,75
"1023",1023,16,1,2,4,67,45,0,0.5913,59,45,31,2.23606797749979,3.60555127546399,10.295630140987,7,6.96706047215033,0.2979,0.3097,0.8729,0.4935,0.5707,9115,80,109,52
"1024",1024,16,1,3,4,67,46,0,0.5463,55,42,31,1,2,0,6.08276253029822,2.69425417676607,0.7592,0.6265,0.7464,0.7107,0.5913,2696,44,46,41
"1025",1025,16,1,4,4,67,95,0,0.5852,60,45,31,6.40312423743285,7.81024967590665,2,4,4.60341655863555,0.477,0.6691,0.9017,0.6826,0.5463,6456,34,73,51
"1026",1026,16,1,5,4,67,94,0,0.5613,55,42,31,1,6.70820393249937,4.47213595499958,4,5.06011329583298,0.8189,0.9493,0.7857,0.8513,0.5852,3421,55,52,50
"1027",1027,16,1,6,4,67,85,0,0.5606,57,43,31,2.23606797749979,8.06225774829855,3.16227766016838,2.23606797749979,4.48686779532224,0.7609,0.9988,0.973,0.9109,0.5613,2656,66,51,62
"1028",1028,16,1,7,4,67,55,0,0.4311,44,34,31,8.24621125123532,8.06225774829855,7.28010988928052,7.07106781186548,7.47114514981485,0.8373,0.8595,1,0.898933333333333,0.5606,6581,52,40,73
"1029",1029,16,1,8,4,67,33,0,0.6414,64,48,31,2,8.24621125123532,6.08276253029822,6.70820393249937,7.0123925713443,0.764,0.8711,0.9556,0.863566666666667,0.4311,2603,63,50,72
"1030",1030,16,1,9,4,67,22,0,0.6692,66,49,31,1,9.21954445729289,7.61577310586391,8.60232526704263,8.47921427673314,0.8578,0.9288,0.9309,0.905833333333333,0.6414,2769,53,62,84
"1031",1031,16,1,10,4,67,12,0,0.7144,72,53,31,1.4142135623731,6.70820393249937,6.70820393249937,7.81024967590665,7.07555251363513,0.817,0.9988,0.9775,0.9311,0.6692,3093,51,51,83
"1032",1032,16,1,11,4,67,23,0,0.6755,67,50,31,1,7.07106781186548,6.32455532033676,5.8309518948453,6.40885834234918,0.7855,0.9988,0.8633,0.882533333333333,0.7144,3645,41,51,61
"1033",1033,16,1,12,4,67,24,0,0.6882,68,51,31,1,8.24621125123532,5.3851648071345,5,6.21045868612327,0.8992,0.9988,0.6881,0.862033333333333,0.6755,2611,54,51,71
"1034",1034,16,1,13,4,67,13,0,0.7534,74,55,31,1,8.94427190999916,5.8309518948453,8.06225774829855,7.61249385104767,1,0.9988,0.8445,0.947766666666667,0.6882,3655,65,51,94
"1035",1035,16,1,14,4,67,1,0,0.7798,77,57,31,1.4142135623731,10.816653826392,7.21110255092798,10,9.34258545910665,0.9303,0.9988,0.7225,0.883866666666667,0.7534,3513,76,51,95
"1036",1036,16,1,0,5,69,1,1,0.0919,10,12,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037",1037,16,1,1,5,69,55,0,0.6455,65,50,29,5.09901951359278,6.70820393249937,0,3.16227766016838,3.29016053088925,0.5009,0.7064,0.8676,0.691633333333333,0.0919,2715,94,55,47
"1038",1038,16,1,2,5,69,67,0,0.5834,58,45,29,1.4142135623731,2.23606797749979,2.23606797749979,3.60555127546399,2.69256241015452,0.396,0.5706,0.9975,0.6547,0.6455,8980,46,46,48
"1039",1039,16,1,3,5,69,80,0,0.4015,40,33,29,2.23606797749979,3.16227766016838,1,3.60555127546399,2.58927631187746,0.7115,0.386,0.9707,0.6894,0.5834,4207,48,79,49
"1040",1040,16,1,4,5,69,82,0,0.3987,41,33,29,2,3.16227766016838,7.07106781186548,2,4.07778182401128,0.9442,0.5627,0.9385,0.815133333333333,0.4015,2960,50,22,60
"1041",1041,16,1,5,5,69,56,0,0.6938,70,53,29,4.47213595499958,6.08276253029822,4.24264068711928,3,4.4418010724725,1,0.435,1,0.811666666666667,0.3987,3175,51,26,59
"1042",1042,16,1,6,5,69,45,0,0.6141,61,47,29,1,6.08276253029822,3.16227766016838,3.60555127546399,4.28353048864353,0.9492,0.4945,0.6843,0.709333333333333,0.6938,3058,62,59,70
"1043",1043,16,1,7,5,69,44,0,0.5339,54,42,29,1,6.08276253029822,1.4142135623731,5.3851648071345,4.29404696660194,0.9214,0.6204,0.6858,0.742533333333333,0.6141,3153,61,56,71
"1044",1044,16,1,8,5,69,66,0,0.5912,59,46,29,2,8.24621125123532,5.09901951359278,6.08276253029822,6.47599776504211,0.9158,0.4136,0.7505,0.6933,0.5339,3412,52,82,61
"1045",1045,16,1,9,5,69,57,0,0.6885,69,53,29,2.23606797749979,5.3851648071345,3.60555127546399,3.60555127546399,4.19875578602083,0.9774,0.6329,0.8073,0.805866666666667,0.5912,4283,40,38,38
"1046",1046,16,1,10,5,69,47,0,0.6156,61,47,29,1.4142135623731,5.09901951359278,3.60555127546399,1.4142135623731,3.37292811714329,0.9017,0.7031,0.7671,0.790633333333333,0.6885,2855,41,28,37
"1047",1047,16,1,11,5,69,68,0,0.568,58,45,29,2.23606797749979,5,7.07106781186548,4.47213595499958,5.51440125562169,0.8777,0.8577,0.7614,0.832266666666667,0.6156,2911,39,18,50
"1048",1048,16,1,12,5,69,46,0,0.6158,62,48,29,2,6.08276253029822,7.21110255092798,1.4142135623731,4.90269288119976,0.8788,0.9634,0.9402,0.927466666666667,0.568,3209,63,8,58
"1049",1049,16,1,13,5,69,59,0,0.6256,62,48,29,2.23606797749979,1.4142135623731,6.40312423743285,2,3.27244593326865,0.8373,0.9634,0.8609,0.8872,0.6158,5093,49,8,57
"1050",1050,16,1,14,5,69,58,0,0.6535,65,50,29,1,2.82842712474619,7.07106781186548,1,3.63316497887056,0.7007,0.9634,0.6876,0.7839,0.6256,2718,38,8,69
"1051",1051,16,1,0,6,73,27,1,0.8786,89,70,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052",1052,16,1,1,6,73,16,0,0.7753,78,62,30,1,5,3.60555127546399,3.16227766016838,3.92260964521079,0.6096,0.6842,0.8381,0.710633333333333,0.8786,1610,45,47,48
"1053",1053,16,1,2,6,73,38,0,0.7758,78,62,30,2,0,2.23606797749979,1,1.07868932583326,0.5352,0.9302,0.5736,0.679666666666667,0.7753,6745,38,25,49
"1054",1054,16,1,3,6,73,26,0,0.9704,98,77,30,1.4142135623731,2,1.4142135623731,1,1.47140452079103,0.7193,0.9816,0.6838,0.7949,0.7758,2647,48,14,37
"1055",1055,16,1,4,6,73,25,0,1,100,78,30,1,3.16227766016838,1.4142135623731,3,2.52549707418049,0.8963,0.9714,1,0.9559,0.9704,2731,59,13,58
"1056",1056,16,1,5,6,73,24,0,0.9911,98,77,30,1,4.47213595499958,2.23606797749979,3.60555127546399,3.43791840265445,1,0.8846,0.8808,0.9218,1,3372,70,3,59
"1057",1057,16,1,6,6,73,35,0,0.9534,99,77,30,1,4.24264068711928,2.23606797749979,1.4142135623731,2.63097407566406,0.9889,0.9816,0.989,0.9865,0.9911,2598,71,14,47
"1058",1058,16,1,7,6,73,36,0,0.8864,89,70,30,1,3,2,1.4142135623731,2.1380711874577,0.8925,0.9816,0.9783,0.9508,0.9534,2787,69,14,46
"1059",1059,16,1,8,6,73,46,0,0.7883,78,62,30,1.4142135623731,3.60555127546399,3.60555127546399,1,2.73703418364266,0.9339,0.8834,0.9624,0.926566666666667,0.8864,3130,81,15,57
"1060",1060,16,1,9,6,73,23,0,0.9191,91,71,30,2.23606797749979,6.40312423743285,2.23606797749979,3,3.87973073831088,0.9096,0.9816,0.8603,0.917166666666667,0.7883,3397,82,14,56
"1061",1061,16,1,10,6,73,13,0,0.8775,88,69,30,1.4142135623731,4.12310562561766,1,5,3.37436854187255,0.8216,0.9816,0.6884,0.830533333333333,0.9191,2567,58,14,68
"1062",1062,16,1,11,6,73,15,0,0.8849,86,68,30,2,6.08276253029822,1,4.24264068711928,3.77513440580583,0.8386,0.9816,0.9166,0.912266666666667,0.8775,2842,80,14,45
"1063",1063,16,1,12,6,73,14,0,0.9241,93,73,30,1,5.8309518948453,0,2.23606797749979,2.68900662411503,0.8512,0.9816,0.8807,0.9045,0.8849,2657,72,14,35
"1064",1064,16,1,13,6,73,12,0,0.7507,75,60,30,2,5.65685424949238,2,2.82842712474619,3.49509379141286,0.889,0.9816,0.846,0.905533333333333,0.9241,2601,60,14,36
"1065",1065,16,1,14,6,73,37,0,0.8373,82,65,30,3.60555127546399,2.82842712474619,2.23606797749979,3,2.68816503408199,0.7738,0.9816,0.8541,0.869833333333333,0.7507,2671,61,14,34
"1066",1066,16,1,0,7,70,79,1,0.8955,89,67,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067",1067,16,1,1,7,70,68,0,0.7044,71,55,28,1,8,6.70820393249937,3.16227766016838,5.95682719755592,0.976,0.2755,0.1557,0.469066666666667,0.8955,1779,76,41,36
"1068",1068,16,1,2,7,70,90,0,0.9391,94,71,28,2,7.28010988928052,7.07106781186548,5.09901951359278,6.48339907157959,0.8735,0.9601,0.6184,0.817333333333333,0.7044,7440,75,86,84
"1069",1069,16,1,3,7,70,89,0,0.9054,90,68,28,1,9.05538513813742,7.07106781186548,9.21954445729289,8.44866580243193,0.9232,1,0.8329,0.9187,0.9391,2679,87,85,76
"1070",1070,16,1,4,7,70,80,0,0.7539,76,58,28,2.23606797749979,7.28010988928052,4,7.28010988928052,6.18673992618701,0.9098,0.9808,0.7483,0.879633333333333,0.9054,2813,65,84,65
"1071",1071,16,1,5,7,70,78,0,0.8675,87,66,28,2,8.24621125123532,6.08276253029822,8.06225774829855,7.46374384327736,0.6719,0.8825,0.6431,0.7325,0.7539,2967,64,73,75
"1072",1072,16,1,6,7,70,88,0,0.7614,75,58,28,1.4142135623731,10,7,10.0498756211209,9.0166252070403,0.8649,0.9561,0.8501,0.890366666666667,0.8675,3335,98,95,87
"1073",1073,16,1,7,7,70,77,0,0.7259,73,56,28,1,9,6,10.0498756211209,8.34995854037363,0.9735,0.8578,0.8255,0.8856,0.7614,9084,86,83,98
"1074",1074,16,1,8,7,70,101,0,0.8174,83,63,28,2.82842712474619,6.08276253029822,6.08276253029822,7.07106781186548,6.41219762415397,0.9813,0.9975,0.7302,0.903,0.7259,3695,96,96,97
"1075",1075,16,1,9,7,70,91,0,0.8089,81,62,28,1.4142135623731,6,4.12310562561766,7.07106781186548,5.73139114582771,1,0.9808,0.751,0.9106,0.8174,4537,97,84,109
"1076",1076,16,1,10,7,70,67,0,0.7228,75,58,28,2.82842712474619,7.61577310586391,7,8.06225774829855,7.55934361805415,0.9171,0.8944,0.3442,0.718566666666667,0.8089,3514,107,74,30
"1077",1077,16,1,11,7,70,100,0,0.8277,82,62,28,3,7.28010988928052,7.28010988928052,8.54400374531753,7.70140784129285,0.9167,1,0.6431,0.853266666666667,0.7228,2658,85,85,75
"1078",1078,16,1,12,7,70,102,0,0.7533,76,58,28,2,4.12310562561766,5.3851648071345,6.32455532033676,5.27760858436297,0.8625,1,0.6748,0.845766666666667,0.8277,3295,95,85,86
"1079",1079,16,1,13,7,70,69,0,0.5892,58,46,28,3,4.12310562561766,5.09901951359278,3.16227766016838,4.12813426645961,0.7863,1,0.7466,0.8443,0.7533,2878,84,85,55
"1080",1080,16,1,14,7,70,99,0,0.7816,78,60,28,4.24264068711928,9,8.24621125123532,3.16227766016838,6.80282963713457,0.9146,1,0.4141,0.776233333333333,0.5892,2520,108,85,67
"1561",1561,24,1,0,0,70,95,1,0.3703,38,32,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562",1562,24,1,1,0,70,95,0,0.3703,37,31,12,0,7.61577310586391,6.40312423743285,0,4.67296578109892,0.8748,1,0.5714,0.8154,0.3703,2490,15,36,95
"1563",1563,24,1,2,0,70,83,0,0.6217,63,49,12,1.4142135623731,5.3851648071345,5,1,3.7950549357115,0.7528,1,0.5257,0.7595,0.3703,6216,26,36,84
"1564",1564,24,1,3,0,70,30,0,0.554,56,44,12,5.3851648071345,3.16227766016838,5.3851648071345,6,4.84914748910096,0.8647,0.9282,0.4886,0.7605,0.6217,4418,16,47,96
"1565",1565,24,1,4,0,70,25,0,0.6631,66,51,12,5,1,1.4142135623731,8.06225774829855,3.49215710355721,0.7271,0.9922,0.7085,0.809266666666667,0.554,5944,14,37,106
"1566",1566,24,1,5,0,70,36,0,0.6402,65,51,12,1,3.60555127546399,1,6.70820393249937,3.77125173598779,0.757,0.9168,0.741,0.804933333333333,0.6631,3483,17,25,105
"1567",1567,24,1,6,0,70,56,0,0.2588,25,23,12,2.82842712474619,6.40312423743285,2.23606797749979,7.07106781186548,5.23675334226604,0.9976,0.8805,0.8406,0.906233333333333,0.6402,3771,5,35,116
"1568",1568,24,1,7,0,70,14,0,0.6456,66,51,12,4.47213595499958,1.4142135623731,2,9.21954445729289,4.21125267322199,1,1,0.6974,0.899133333333333,0.2588,4016,4,36,115
"1569",1569,24,1,8,0,70,64,0,0.7103,71,55,12,7.21110255092798,7.81024967590665,6.32455532033676,5.3851648071345,6.50665660112597,0.8566,1,0.7822,0.8796,0.6456,5111,3,36,117
"1570",1570,24,1,9,0,70,65,0,0.5129,51,41,12,1,6.40312423743285,7.28010988928052,5.3851648071345,6.35613297794929,0.8846,1,0.6019,0.828833333333333,0.7103,5602,6,36,118
"1571",1571,24,1,10,0,70,90,0,0.0887,10,12,12,8.54400374531753,9.4339811320566,5.09901951359278,3.16227766016838,5.89842610193925,0.6747,1,0.5465,0.7404,0.5129,3914,7,36,104
"1572",1572,24,1,11,0,70,37,0,0.7989,81,62,12,5.3851648071345,3.60555127546399,1,5.3851648071345,3.3302386941995,0.6135,1,0.5788,0.730766666666667,0.0887,3588,2,36,94
"1573",1573,24,1,12,0,70,26,0,0.8877,89,67,12,1,2,1.4142135623731,8,3.80473785412436,0.6448,1,0.4961,0.713633333333333,0.7989,3888,48,36,114
"1574",1574,24,1,13,0,70,27,0,1,99,74,12,1,1.4142135623731,2.23606797749979,7.61577310586391,3.75535154857893,0.6964,1,0.5531,0.749833333333333,0.8877,4164,37,36,107
"1575",1575,24,1,14,0,70,38,0,0.9018,92,69,12,1,2.23606797749979,2,8.06225774829855,4.09944190859945,0.4893,1,0.4981,0.662466666666667,1,4027,59,36,119
"1576",1576,24,1,0,1,79,87,1,0.7673,77,66,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577",1577,24,1,1,1,79,76,0,0.6571,64,56,28,1,6,3.60555127546399,5.8309518948453,5.14550105676976,0.1618,0.9561,0.291,0.469633333333333,0.7673,2476,70,95,18
"1578",1578,24,1,2,1,79,98,0,0.8895,88,75,28,2,1,3,8.48528137423857,4.16176045807952,0.9232,0.9561,0.1537,0.677666666666667,0.6571,3980,87,95,26
"1579",1579,24,1,3,1,79,109,0,0.958,96,81,28,1,3,4.12310562561766,6.32455532033676,4.48255364865147,0.976,0.8264,0.3887,0.730366666666667,0.8895,3744,76,94,41
"1580",1580,24,1,4,1,79,120,0,0.893,87,74,28,1,2,2.82842712474619,4.12310562561766,2.98384425012128,0.8649,0.9975,0.6431,0.835166666666667,0.958,3764,98,96,75
"1581",1581,24,1,5,1,79,97,0,0.9073,92,78,28,2.23606797749979,1.4142135623731,0,0,0.471404520791032,0.7569,0.9545,0.7302,0.813866666666667,0.893,3573,109,97,97
"1582",1582,24,1,6,1,79,108,0,1,100,84,28,1,1,1,1,1,1,0.9522,0.8518,0.934666666666667,0.9073,3728,97,107,107
"1583",1583,24,1,7,1,79,119,0,0.9493,94,79,28,1,2.23606797749979,3.16227766016838,2.23606797749979,2.54480453838932,0.9813,1,0.9665,0.9826,1,3339,96,85,106
"1584",1584,24,1,8,1,79,96,0,0.8277,83,71,28,2.23606797749979,1,0,2.23606797749979,1.07868932583326,0.8625,0.9975,0.9522,0.9374,0.9493,4618,95,96,105
"1585",1585,24,1,9,1,79,107,0,0.8691,86,73,28,1,2.23606797749979,1,3,2.07868932583326,0.9735,0.9975,0.8206,0.930533333333333,0.8277,5106,86,96,104
"1586",1586,24,1,10,1,79,118,0,0.8311,83,71,28,1,3,2,2,2.33333333333333,0.9167,0.9975,1,0.9714,0.8691,4483,85,96,116
"1587",1587,24,1,11,1,79,86,0,0.772,76,65,28,3.16227766016838,2.23606797749979,1.4142135623731,3.60555127546399,2.41861093844562,0.9171,0.9975,0.9559,0.956833333333333,0.8311,2972,107,96,117
"1588",1588,24,1,12,1,79,85,0,0.7613,77,66,28,1,2.23606797749979,1,1.4142135623731,1.55009384662429,0.8447,0.9975,0.806,0.882733333333333,0.772,5863,106,96,95
"1589",1589,24,1,13,1,79,106,0,0.7213,73,63,28,2.23606797749979,1,1.4142135623731,1.4142135623731,1.2761423749154,0.7738,0.9975,0.7694,0.8469,0.7613,3615,117,96,118
"1590",1590,24,1,14,1,79,117,0,0.6779,68,59,28,1,1.4142135623731,2.23606797749979,2,1.88342717995763,0.838,0.9975,0.9034,0.912966666666667,0.7213,3957,105,96,115
"1591",1591,24,1,0,2,80,76,1,0.4325,43,39,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1592",1592,24,1,1,2,80,48,0,0.6549,66,58,27,6.32455532033676,4.47213595499958,1.4142135623731,6.08276253029822,3.9897040158903,0.0675,0.4167,0.5692,0.351133333333333,0.4325,1346,30,38,43
"1593",1593,24,1,2,2,80,36,0,0.5922,60,53,27,1.4142135623731,7.07106781186548,7.81024967590665,5.09901951359278,6.66011233378831,0.27,0.2722,0.1096,0.217266666666667,0.6549,5653,54,107,52
"1594",1594,24,1,3,2,80,78,0,0.6996,69,60,27,4.47213595499958,5.3851648071345,5.09901951359278,10.295630140987,6.92660482057143,0.3217,0.3283,0.7823,0.477433333333333,0.5922,11216,25,24,32
"1595",1595,24,1,4,2,80,100,0,0.4973,50,45,27,2,5.3851648071345,9.21954445729289,11.3137084989848,8.63947258780405,0.8679,0.3454,0.746,0.6531,0.6996,2550,47,29,20
"1596",1596,24,1,5,2,80,66,0,0.7898,78,67,27,3.16227766016838,3.16227766016838,2.82842712474619,11.1803398874989,5.72368155747117,1,0.5737,0.8854,0.8197,0.4973,3565,58,90,21
"1597",1597,24,1,6,2,80,55,0,0.6997,70,61,27,1,4,2.82842712474619,11.1803398874989,6.00292233741505,0.8702,0.639,0.7259,0.745033333333333,0.7898,4600,59,79,10
"1598",1598,24,1,7,2,80,56,0,0.7197,72,63,27,1,2.23606797749979,1,9.4339811320566,4.22334970318546,0.881,0.9864,0.6654,0.844266666666667,0.6997,3490,69,57,9
"1599",1599,24,1,8,2,80,79,0,0.61,62,55,27,2.23606797749979,2,2.23606797749979,8.60232526704263,4.27946441484747,0.9498,0.8184,0.5755,0.781233333333333,0.7197,4079,57,58,31
"1600",1600,24,1,9,2,80,33,0,0.6118,61,54,27,4.47213595499958,2.23606797749979,2.23606797749979,8.54400374531753,4.33871323343904,0.8497,0.9727,0.4676,0.763333333333333,0.61,4934,46,46,8
"1601",1601,24,1,10,2,80,120,0,0.7453,76,66,27,12.2065556157337,10.295630140987,10.295630140987,9.21954445729289,9.93693491308896,0.8293,1,0.4267,0.752,0.6118,3685,56,56,19
"1602",1602,24,1,11,2,80,119,0,0.6853,68,59,27,1,8.06225774829855,8.60232526704263,6.08276253029822,7.58244851521313,0.8733,0.9864,0.483,0.7809,0.7453,3050,68,57,54
"1603",1603,24,1,12,2,80,55,0,0.6997,71,62,27,10.295630140987,2.82842712474619,2,9.21954445729289,4.68265719401303,0.6566,0.9864,0.3346,0.6592,0.6853,4566,79,57,42
