"","X","group","agent","trial","round","scaling","isRandom","reward","payoff","rescaled","env","soc_sd","soc_rew","prev_rew","RT_server","soc_choice","social"
"22018",22018,24,2,14,6,71,0,0.7607,75,58,18,4.12310562561766,0.9602,0.94,3282,73,1
"22019",22019,24,2,14,6,71,0,0.7607,75,58,18,5,0.9831,0.94,3282,63,1
"22020",22020,24,2,14,6,71,0,0.7607,75,58,18,4.12310562561766,0.7907,0.94,3282,103,1
"22021",22021,24,2,0,7,62,1,0.3816,39,29,10,NA,NA,NA,NA,105,0
"22022",22022,24,2,0,7,62,1,0.3816,39,29,10,NA,NA,NA,NA,NA,1
"22023",22023,24,2,0,7,62,1,0.3816,39,29,10,NA,NA,NA,NA,NA,1
"22024",22024,24,2,0,7,62,1,0.3816,39,29,10,NA,NA,NA,NA,NA,1
"22025",22025,24,2,1,7,62,0,0.7135,71,49,10,9.8488578017961,0.3816,0.3816,4156,10,0
"22026",22026,24,2,1,7,62,0,0.7135,71,49,10,10.1980390271856,0.3534,0.3816,4156,118,1
"22027",22027,24,2,1,7,62,0,0.7135,71,49,10,8.06225774829855,0.5149,0.3816,4156,13,1
"22028",22028,24,2,1,7,62,0,0.7135,71,49,10,7.81024967590665,0.4561,0.3816,4156,59,1
"22029",22029,24,2,2,7,62,0,0.3084,32,25,10,9.48683298050514,0.7135,0.7135,4856,34,0
"22030",22030,24,2,2,7,62,0,0.3084,32,25,10,5.8309518948453,0.3067,0.7135,4856,72,1
"22031",22031,24,2,2,7,62,0,0.3084,32,25,10,5,0.414,0.7135,4856,89,1
"22032",22032,24,2,2,7,62,0,0.3084,32,25,10,7.81024967590665,0.0947,0.7135,4856,95,1
"22033",22033,24,2,3,7,62,0,0.7865,79,54,10,8.24621125123532,0.3084,0.3084,4283,20,0
"22034",22034,24,2,3,7,62,0,0.7865,79,54,10,1.4142135623731,1,0.3084,4283,10,1
"22035",22035,24,2,3,7,62,0,0.7865,79,54,10,0,0.8758,0.3084,4283,20,1
"22036",22036,24,2,3,7,62,0,0.7865,79,54,10,7,0.3171,0.3084,4283,13,1
"22037",22037,24,2,4,7,62,0,0.8412,87,59,10,2.82842712474619,0.7865,0.7865,3884,40,0
"22038",22038,24,2,4,7,62,0,0.8412,87,59,10,3.60555127546399,0.937,0.7865,3884,21,1
"22039",22039,24,2,4,7,62,0,0.8412,87,59,10,2.23606797749979,0.9354,0.7865,3884,31,1
"22040",22040,24,2,4,7,62,0,0.8412,87,59,10,7.07106781186548,0.521,0.7865,3884,90,1
"22041",22041,24,2,5,7,62,0,0.5695,56,40,10,2,0.8412,0.8412,4715,18,0
"22042",22042,24,2,5,7,62,0,0.5695,56,40,10,2.23606797749979,0.8966,0.8412,4715,9,1
"22043",22043,24,2,5,7,62,0,0.5695,56,40,10,2.82842712474619,0.9368,0.8412,4715,42,1
"22044",22044,24,2,5,7,62,0,0.5695,56,40,10,2,0.7271,0.8412,4715,40,1
"22045",22045,24,2,6,7,62,0,0.7378,74,51,10,4.47213595499958,0.5695,0.5695,3058,64,0
"22046",22046,24,2,6,7,62,0,0.7378,74,51,10,4,0.9414,0.5695,3058,20,1
"22047",22047,24,2,6,7,62,0,0.7378,74,51,10,1,0.8316,0.5695,3058,53,1
"22048",22048,24,2,6,7,62,0,0.7378,74,51,10,4,0.7082,0.5695,3058,20,1
"22049",22049,24,2,7,7,62,0,1,101,68,10,2,0.7378,0.7378,3557,42,0
"22050",22050,24,2,7,7,62,0,1,101,68,10,1.4142135623731,0.786,0.7378,3557,32,1
"22051",22051,24,2,7,7,62,0,1,101,68,10,1,0.9275,0.7378,3557,41,1
"22052",22052,24,2,7,7,62,0,1,101,68,10,2,0.41,0.7378,3557,64,1
"22053",22053,24,2,8,7,62,0,0.9636,96,65,10,1,1,1,2867,43,0
"22054",22054,24,2,8,7,62,0,0.9636,96,65,10,10.4403065089106,0.6988,1,2867,0,1
"22055",22055,24,2,8,7,62,0,0.9636,96,65,10,0,0.8615,1,2867,43,1
"22056",22056,24,2,8,7,62,0,0.9636,96,65,10,4.47213595499958,0.6619,1,2867,17,1
"22057",22057,24,2,9,7,62,0,0.9204,92,62,10,1,0.9636,0.9636,5317,54,0
"22058",22058,24,2,9,7,62,0,0.9204,92,62,10,1,0.7338,0.9636,5317,43,1
"22059",22059,24,2,9,7,62,0,0.9204,92,62,10,1.4142135623731,0.9368,0.9636,5317,42,1
"22060",22060,24,2,9,7,62,0,0.9204,92,62,10,5.09901951359278,0.0904,0.9636,5317,108,1
"22061",22061,24,2,10,7,62,0,0.9304,93,63,10,1,0.9204,0.9204,9063,53,0
"22062",22062,24,2,10,7,62,0,0.9304,93,63,10,4.12310562561766,0.6712,0.9204,9063,8,1
"22063",22063,24,2,10,7,62,0,0.9304,93,63,10,1,0.9368,0.9204,9063,42,1
"22064",22064,24,2,10,7,62,0,0.9304,93,63,10,8,0.426,0.9204,9063,45,1
"22065",22065,24,2,11,7,62,0,0.869,87,59,10,1,0.9304,0.9304,2920,52,0
"22066",22066,24,2,11,7,62,0,0.869,87,59,10,2.23606797749979,0.8555,0.9304,2920,31,1
"22067",22067,24,2,11,7,62,0,0.869,87,59,10,1.4142135623731,0.9368,0.9304,2920,42,1
"22068",22068,24,2,11,7,62,0,0.869,87,59,10,2.23606797749979,0.7362,0.9304,2920,29,1
"22069",22069,24,2,12,7,62,0,0.904,91,61,10,2.82842712474619,0.869,0.869,3453,32,0
"22070",22070,24,2,12,7,62,0,0.904,91,61,10,1.4142135623731,0.7337,0.869,3453,42,1
"22071",22071,24,2,12,7,62,0,0.904,91,61,10,1.4142135623731,0.9368,0.869,3453,42,1
"22072",22072,24,2,12,7,62,0,0.904,91,61,10,2.82842712474619,0.5818,0.869,3453,52,1
"22073",22073,24,2,13,7,62,0,0.9312,91,61,10,2.23606797749979,0.904,0.904,5879,41,0
"22074",22074,24,2,13,7,62,0,0.9312,91,61,10,2.23606797749979,0.7258,0.904,5879,54,1
"22075",22075,24,2,13,7,62,0,0.9312,91,61,10,1,0.9368,0.904,5879,42,1
"22076",22076,24,2,13,7,62,0,0.9312,91,61,10,0,0.7394,0.904,5879,41,1
"22077",22077,24,2,14,7,62,0,0.7863,79,54,10,2,0.9312,0.9312,5766,39,0
"22078",22078,24,2,14,7,62,0,0.7863,79,54,10,2.82842712474619,0.8801,0.9312,5766,19,1
"22079",22079,24,2,14,7,62,0,0.7863,79,54,10,3,0.9368,0.9312,5766,42,1
"22080",22080,24,2,14,7,62,0,0.7863,79,54,10,2.23606797749979,0.804,0.9312,5766,30,1
"31681",31681,6,3,0,0,72,1,0.4606,46,38,10,NA,NA,NA,NA,60,0
"31682",31682,6,3,0,0,72,1,0.4606,46,38,10,NA,NA,NA,NA,NA,1
"31683",31683,6,3,0,0,72,1,0.4606,46,38,10,NA,NA,NA,NA,NA,1
"31684",31684,6,3,0,0,72,1,0.4606,46,38,10,NA,NA,NA,NA,NA,1
"31685",31685,6,3,1,0,72,0,0.7126,72,57,10,3.16227766016838,0.4606,0.4606,5257,28,0
"31686",31686,6,3,1,0,72,0,0.7126,72,57,10,3.60555127546399,0.3998,0.4606,5257,3,1
"31687",31687,6,3,1,0,72,0,0.7126,72,57,10,6.32455532033676,0.4034,0.4606,5257,44,1
"31688",31688,6,3,1,0,72,0,0.7126,72,57,10,7.28010988928052,0.0414,0.4606,5257,107,1
"31689",31689,6,3,2,0,72,0,0.8631,86,67,10,1,0.7126,0.7126,10157,29,0
"31690",31690,6,3,2,0,72,0,0.8631,86,67,10,3,0.2615,0.7126,10157,62,1
"31691",31691,6,3,2,0,72,0,0.8631,86,67,10,7.28010988928052,0.4034,0.7126,10157,44,1
"31692",31692,6,3,2,0,72,0,0.8631,86,67,10,3.60555127546399,0.4599,0.7126,10157,48,1
"31693",31693,6,3,3,0,72,0,0.9246,92,71,10,1,0.8631,0.8631,5320,30,0
"31694",31694,6,3,3,0,72,0,0.9246,92,71,10,4,0.1631,0.8631,5320,74,1
"31695",31695,6,3,3,0,72,0,0.9246,92,71,10,8.24621125123532,0.4034,0.8631,5320,44,1
"31696",31696,6,3,3,0,72,0,0.9246,92,71,10,5.8309518948453,0.1497,0.8631,5320,58,1
"31697",31697,6,3,4,0,72,0,0.83,82,64,10,1,0.9246,0.9246,5393,19,0
"31698",31698,6,3,4,0,72,0,0.83,82,64,10,8.60232526704263,0.1913,0.9246,5393,91,1
"31699",31699,6,3,4,0,72,0,0.83,82,64,10,4.47213595499958,0.6296,0.9246,5393,37,1
"31700",31700,6,3,4,0,72,0,0.83,82,64,10,3.60555127546399,0.6858,0.9246,5393,38,1
"31701",31701,6,3,5,0,72,0,0.9275,90,70,10,2,0.83,0.83,4556,41,0
"31702",31702,6,3,5,0,72,0,0.9275,90,70,10,7.07106781186548,0.4465,0.83,4556,23,1
"31703",31703,6,3,5,0,72,0,0.9275,90,70,10,4.12310562561766,0.4031,0.83,4556,48,1
"31704",31704,6,3,5,0,72,0,0.9275,90,70,10,2,0.7577,0.83,4556,39,1
"31705",31705,6,3,6,0,72,0,0.9354,93,72,10,1.4142135623731,0.9275,0.9275,4213,31,0
"31706",31706,6,3,6,0,72,0,0.9354,93,72,10,9.05538513813742,0.6676,0.9275,4213,11,1
"31707",31707,6,3,6,0,72,0,0.9354,93,72,10,4.12310562561766,0.742,0.9275,4213,38,1
"31708",31708,6,3,6,0,72,0,0.9354,93,72,10,2.23606797749979,0.7271,0.9275,4213,40,1
"31709",31709,6,3,7,0,72,0,0.9368,95,73,10,1,0.9354,0.9354,4169,42,0
"31710",31710,6,3,7,0,72,0,0.9368,95,73,10,9.48683298050514,0.6988,0.9354,4169,0,1
"31711",31711,6,3,7,0,72,0,0.9368,95,73,10,3,0.7863,0.9354,4169,39,1
"31712",31712,6,3,7,0,72,0,0.9368,95,73,10,3.16227766016838,0.7642,0.9354,4169,50,1
"31713",31713,6,3,8,0,72,0,0.7147,69,55,10,1.4142135623731,0.9368,0.9368,3685,54,0
"31714",31714,6,3,8,0,72,0,0.7147,69,55,10,9.8488578017961,0.4513,0.9368,3685,1,1
"31715",31715,6,3,8,0,72,0,0.7147,69,55,10,4,0.6801,0.9368,3685,50,1
"31716",31716,6,3,8,0,72,0,0.7147,69,55,10,4.47213595499958,0.7071,0.9368,3685,28,1
"31717",31717,6,3,9,0,72,0,0.8316,84,65,10,1,0.7147,0.7147,3867,53,0
"31718",31718,6,3,9,0,72,0,0.8316,84,65,10,9.21954445729289,0.6053,0.7147,3867,22,1
"31719",31719,6,3,9,0,72,0,0.8316,84,65,10,3.60555127546399,0.7537,0.7147,3867,28,1
"31720",31720,6,3,9,0,72,0,0.8316,84,65,10,2,0.6594,0.7147,3867,51,1
"31721",31721,6,3,10,0,72,0,0.8615,85,66,10,1.4142135623731,0.8316,0.8316,4183,43,0
"31722",31722,6,3,10,0,72,0,0.8615,85,66,10,9.21954445729289,0.4834,0.8316,4183,12,1
"31723",31723,6,3,10,0,72,0,0.8615,85,66,10,5.09901951359278,0.7886,0.8316,4183,27,1
"31724",31724,6,3,10,0,72,0,0.8615,85,66,10,4.47213595499958,0.6955,0.8316,4183,61,1
"31725",31725,6,3,11,0,72,0,0.9417,94,73,10,1,0.8615,0.8615,5000,32,0
"31726",31726,6,3,11,0,72,0,0.9417,94,73,10,7.07106781186548,0.217,0.8615,5000,36,1
"31727",31727,6,3,11,0,72,0,0.9417,94,73,10,3,0.7467,0.8615,5000,29,1
"31728",31728,6,3,11,0,72,0,0.9417,94,73,10,5.3851648071345,0.7229,0.8615,5000,49,1
"31729",31729,6,3,12,0,72,0,0.9832,98,76,10,1,0.9417,0.9417,4202,21,0
"31730",31730,6,3,12,0,72,0,0.9832,98,76,10,10.770329614269,0.5072,0.9417,4202,55,1
"31731",31731,6,3,12,0,72,0,0.9832,98,76,10,5,0.6519,0.9417,4202,16,1
"31732",31732,6,3,12,0,72,0,0.9832,98,76,10,6.40312423743285,0.702,0.9417,4202,60,1
"31733",31733,6,3,13,0,72,0,1,99,76,10,1,0.9832,0.9832,4432,10,0
"31734",31734,6,3,13,0,72,0,1,99,76,10,10.770329614269,0.5124,0.9832,4432,44,1
"31735",31735,6,3,13,0,72,0,1,99,76,10,4.12310562561766,0.5866,0.9832,4432,17,1
"31736",31736,6,3,13,0,72,0,1,99,76,10,3.60555127546399,0.7362,0.9832,4432,29,1
"31737",31737,6,3,14,0,72,0,0.8758,88,68,10,1.4142135623731,1,1,3605,20,0
"31738",31738,6,3,14,0,72,0,0.8758,88,68,10,1.4142135623731,0.92,1,3605,30,1
"31739",31739,6,3,14,0,72,0,0.8758,88,68,10,2.23606797749979,0.9312,1,3605,41,1
"31740",31740,6,3,14,0,72,0,0.8758,88,68,10,1.4142135623731,0.804,1,3605,30,1
"31741",31741,6,3,0,1,68,1,0.0792,6,9,18,NA,NA,NA,NA,3,0
"31742",31742,6,3,0,1,68,1,0.0792,6,9,18,NA,NA,NA,NA,NA,1
"31743",31743,6,3,0,1,68,1,0.0792,6,9,18,NA,NA,NA,NA,NA,1
"31744",31744,6,3,0,1,68,1,0.0792,6,9,18,NA,NA,NA,NA,NA,1
"31745",31745,6,3,1,1,68,0,0.8792,89,66,18,8.54400374531753,0.0792,0.0792,1173,94,0
"31746",31746,6,3,1,1,68,0,0.8792,89,66,18,8.24621125123532,0.158,0.0792,1173,8,1
"31747",31747,6,3,1,1,68,0,0.8792,89,66,18,2.82842712474619,0.7607,0.0792,1173,118,1
"31748",31748,6,3,1,1,68,0,0.8792,89,66,18,5.8309518948453,0.6419,0.0792,1173,56,1
"31749",31749,6,3,2,1,68,0,0.6587,68,51,18,1.4142135623731,0.8792,0.8792,4659,82,0
"31750",31750,6,3,2,1,68,0,0.6587,68,51,18,4.12310562561766,0.5775,0.8792,4659,89,1
"31751",31751,6,3,2,1,68,0,0.6587,68,51,18,3.60555127546399,0.7854,0.8792,4659,107,1
"31752",31752,6,3,2,1,68,0,0.6587,68,51,18,5,0.3732,0.8792,4659,35,1
"31753",31753,6,3,3,1,68,0,0.6715,68,51,18,2.82842712474619,0.6587,0.6587,3594,106,0
"31754",31754,6,3,3,1,68,0,0.6715,68,51,18,1.4142135623731,0.6941,0.6587,3594,96,1
"31755",31755,6,3,3,1,68,0,0.6715,68,51,18,1.4142135623731,0.8426,0.6587,3594,96,1
"31756",31756,6,3,3,1,68,0,0.6715,68,51,18,7.28010988928052,0.5202,0.6587,3594,77,1
"31757",31757,6,3,4,1,68,0,0.8295,83,61,18,2.23606797749979,0.6715,0.6715,4614,93,0
"31758",31758,6,3,4,1,68,0,0.8295,83,61,18,4,0.6758,0.6715,4614,97,1
"31759",31759,6,3,4,1,68,0,0.8295,83,61,18,3.16227766016838,0.94,0.6715,4614,85,1
"31760",31760,6,3,4,1,68,0,0.8295,83,61,18,3.60555127546399,0.3489,0.6715,4614,58,1
"31761",31761,6,3,5,1,68,0,0.8247,82,61,18,1.4142135623731,0.8295,0.8295,5362,83,0
"31762",31762,6,3,5,1,68,0,0.8247,82,61,18,2.82842712474619,0.6665,0.8295,5362,107,1
"31763",31763,6,3,5,1,68,0,0.8247,82,61,18,2.23606797749979,0.9461,0.8295,5362,74,1
"31764",31764,6,3,5,1,68,0,0.8247,82,61,18,2.23606797749979,0.8796,0.8295,5362,106,1
"31765",31765,6,3,6,1,68,0,0.7902,77,57,18,1.4142135623731,0.8247,0.8247,3306,95,0
"31766",31766,6,3,6,1,68,0,0.7902,77,57,18,2.23606797749979,0.7104,0.8247,3306,108,1
"31767",31767,6,3,6,1,68,0,0.7902,77,57,18,3.16227766016838,0.8234,0.8247,3306,63,1
"31768",31768,6,3,6,1,68,0,0.7902,77,57,18,0,0.8289,0.8247,3306,95,1
"31769",31769,6,3,7,1,68,0,1,100,73,18,3,0.7902,0.7902,3748,62,0
"31770",31770,6,3,7,1,68,0,1,100,73,18,5.8309518948453,0.6797,0.7902,3748,120,1
"31771",31771,6,3,7,1,68,0,1,100,73,18,1,0.9401,0.7902,3748,73,1
"31772",31772,6,3,7,1,68,0,1,100,73,18,3.16227766016838,0.7563,0.7902,3748,96,1
"31773",31773,6,3,8,1,68,0,0.9831,98,72,18,1,1,1,3464,63,0
"31774",31774,6,3,8,1,68,0,0.9831,98,72,18,5,0.6144,1,3464,118,1
"31775",31775,6,3,8,1,68,0,0.9831,98,72,18,1.4142135623731,0.9942,1,3464,75,1
"31776",31776,6,3,8,1,68,0,0.9831,98,72,18,3.60555127546399,0.8916,1,3464,94,1
"31777",31777,6,3,9,1,68,0,0.9481,94,69,18,1.4142135623731,0.9831,0.9831,3037,73,0
"31778",31778,6,3,9,1,68,0,0.9481,94,69,18,4.47213595499958,0.6524,0.9831,3037,119,1
"31779",31779,6,3,9,1,68,0,0.9481,94,69,18,2.23606797749979,0.974,0.9831,3037,86,1
"31780",31780,6,3,9,1,68,0,0.9481,94,69,18,2.82842712474619,0.8738,0.9831,3037,93,1
"31781",31781,6,3,10,1,68,0,0.8321,83,61,18,1.4142135623731,0.9481,0.9481,4030,61,0
"31782",31782,6,3,10,1,68,0,0.8321,83,61,18,4,0.7728,0.9481,4030,105,1
"31783",31783,6,3,10,1,68,0,0.8321,83,61,18,4.12310562561766,1,0.9481,4030,76,1
"31784",31784,6,3,10,1,68,0,0.8321,83,61,18,4,0.9661,0.9481,4030,105,1
"31785",31785,6,3,11,1,68,0,0.9304,92,68,18,1.4142135623731,0.8321,0.8321,3136,51,0
"31786",31786,6,3,11,1,68,0,0.9304,92,68,18,6.08276253029822,0.8424,0.8321,3136,116,1
"31787",31787,6,3,11,1,68,0,0.9304,92,68,18,3.60555127546399,1,0.8321,3136,76,1
"31788",31788,6,3,11,1,68,0,0.9304,92,68,18,6.08276253029822,1,0.8321,3136,116,1
"31789",31789,6,3,12,1,68,0,0.8844,90,66,18,1,0.9304,0.9304,3436,52,0
"31790",31790,6,3,12,1,68,0,0.8844,90,66,18,4.47213595499958,0.728,0.9304,3436,94,1
"31791",31791,6,3,12,1,68,0,0.8844,90,66,18,3.60555127546399,0.9177,0.9304,3436,87,1
"31792",31792,6,3,12,1,68,0,0.8844,90,66,18,6.70820393249937,0.9385,0.9304,3436,115,1
"31793",31793,6,3,13,1,68,0,0.4435,44,35,18,2.82842712474619,0.8844,0.8844,4749,76,0
"31794",31794,6,3,13,1,68,0,0.4435,44,35,18,6.40312423743285,0.8369,0.8844,4749,115,1
"31795",31795,6,3,13,1,68,0,0.4435,44,35,18,3.16227766016838,0.8944,0.8844,4749,84,1
"31796",31796,6,3,13,1,68,0,0.4435,44,35,18,5.8309518948453,0.9471,0.8844,4749,104,1
"31797",31797,6,3,14,1,68,0,0.9106,93,68,18,2,0.4435,0.4435,3392,74,0
"31798",31798,6,3,14,1,68,0,0.9106,93,68,18,5.65685424949238,0.6746,0.4435,3392,114,1
"31799",31799,6,3,14,1,68,0,0.9106,93,68,18,1,0.9942,0.4435,3392,75,1
"31800",31800,6,3,14,1,68,0,0.9106,93,68,18,5.65685424949238,0.7047,0.4435,3392,114,1
"31801",31801,6,3,0,2,74,1,0.5788,57,47,15,NA,NA,NA,NA,18,0
"31802",31802,6,3,0,2,74,1,0.5788,57,47,15,NA,NA,NA,NA,NA,1
"31803",31803,6,3,0,2,74,1,0.5788,57,47,15,NA,NA,NA,NA,NA,1
"31804",31804,6,3,0,2,74,1,0.5788,57,47,15,NA,NA,NA,NA,NA,1
"31805",31805,6,3,1,2,74,0,0.5073,50,42,15,3.60555127546399,0.5788,0.5788,2493,49,0
"31806",31806,6,3,1,2,74,0,0.5073,50,42,15,5.09901951359278,0.1682,0.5788,2493,105,1
"31807",31807,6,3,1,2,74,0,0.5073,50,42,15,3.16227766016838,0.6186,0.5788,2493,17,1
"31808",31808,6,3,1,2,74,0,0.5073,50,42,15,2,0.2785,0.5788,2493,27,1
"31809",31809,6,3,2,2,74,0,0.333,33,29,15,3.16227766016838,0.5073,0.5073,6550,57,0
"31810",31810,6,3,2,2,74,0,0.333,33,29,15,4.12310562561766,0,0.5073,6550,12,1
"31811",31811,6,3,2,2,74,0,0.333,33,29,15,4,0.3095,0.5073,6550,61,1
"31812",31812,6,3,2,2,74,0,0.333,33,29,15,4.24264068711928,0.7507,0.5073,6550,93,1
"31813",31813,6,3,3,2,74,0,0.2259,22,21,15,6,0.333,0.333,3804,63,0
"31814",31814,6,3,3,2,74,0,0.2259,22,21,15,0,0.4794,0.333,3804,63,1
"31815",31815,6,3,3,2,74,0,0.2259,22,21,15,5.3851648071345,0.6602,0.333,3804,80,1
"31816",31816,6,3,3,2,74,0,0.2259,22,21,15,5,0.7507,0.333,3804,104,1
"31817",31817,6,3,4,2,74,0,0.9135,94,75,15,5,0.2259,0.2259,2990,92,0
"31818",31818,6,3,4,2,74,0,0.9135,94,75,15,8.06225774829855,0.7296,0.2259,2990,19,1
"31819",31819,6,3,4,2,74,0,0.9135,94,75,15,2.23606797749979,0.6109,0.2259,2990,79,1
"31820",31820,6,3,4,2,74,0,0.9135,94,75,15,1,0.8909,0.2259,2990,103,1
"31821",31821,6,3,5,2,74,0,0.9488,94,75,15,1,0.9135,0.9135,4145,103,0
"31822",31822,6,3,5,2,74,0,0.9488,94,75,15,8.54400374531753,0.5052,0.9135,4145,18,1
"31823",31823,6,3,5,2,74,0,0.9488,94,75,15,2,0.7557,0.9135,4145,81,1
"31824",31824,6,3,5,2,74,0,0.9488,94,75,15,1,0.9855,0.9135,4145,102,1
"31825",31825,6,3,6,2,74,0,0.9978,100,79,15,1.4142135623731,0.9488,0.9488,3284,91,0
"31826",31826,6,3,6,2,74,0,0.9978,100,79,15,9.21954445729289,0.825,0.9488,3284,20,1
"31827",31827,6,3,6,2,74,0,0.9978,100,79,15,2.23606797749979,0.8007,0.9488,3284,82,1
"31828",31828,6,3,6,2,74,0,0.9978,100,79,15,1.4142135623731,0.9984,0.9488,3284,101,1
"31829",31829,6,3,7,2,74,0,1,100,79,15,1,0.9978,0.9978,4267,102,0
"31830",31830,6,3,7,2,74,0,1,100,79,15,10.6301458127346,0.6899,0.9978,4267,21,1
"31831",31831,6,3,7,2,74,0,1,100,79,15,2.23606797749979,0.7439,0.9978,4267,93,1
"31832",31832,6,3,7,2,74,0,1,100,79,15,2,0.9036,0.9978,4267,100,1
"31833",31833,6,3,8,2,74,0,1,102,80,15,0,1,1,3649,102,0
"31834",31834,6,3,8,2,74,0,1,102,80,15,9.21954445729289,0.781,1,3649,31,1
"31835",31835,6,3,8,2,74,0,1,102,80,15,3.60555127546399,0.7156,1,3649,83,1
"31836",31836,6,3,8,2,74,0,1,102,80,15,1.4142135623731,0.9789,1,3649,90,1
"31837",31837,6,3,9,2,74,0,0.9978,99,78,15,1,1,1,3452,91,0
"31838",31838,6,3,9,2,74,0,0.9978,99,78,15,7.81024967590665,0.7325,1,3452,42,1
"31839",31839,6,3,9,2,74,0,0.9978,99,78,15,2.23606797749979,0.6877,1,3452,104,1
"31840",31840,6,3,9,2,74,0,0.9978,99,78,15,0,1,1,3452,91,1
"31841",31841,6,3,10,2,74,0,1,99,78,15,1,0.9978,0.9978,3048,102,0
"31842",31842,6,3,10,2,74,0,1,99,78,15,10.816653826392,0.795,0.9978,3048,9,1
"31843",31843,6,3,10,2,74,0,1,99,78,15,1.4142135623731,0.6399,0.9978,3048,92,1
"31844",31844,6,3,10,2,74,0,1,99,78,15,1,0.857,0.9978,3048,113,1
"31845",31845,6,3,11,2,74,0,0.9497,95,75,15,1,1,1,3565,101,0
"31846",31846,6,3,11,2,74,0,0.9497,95,75,15,12.0415945787923,0.7201,1,3565,10,1
"31847",31847,6,3,11,2,74,0,0.9497,95,75,15,3.60555127546399,0.7696,1,3565,70,1
"31848",31848,6,3,11,2,74,0,0.9497,95,75,15,2.23606797749979,0.8468,1,3565,80,1
"31849",31849,6,3,12,2,74,0,0.9487,95,75,15,1,0.9497,0.9497,4537,90,0
"31850",31850,6,3,12,2,74,0,0.9487,95,75,15,10,0.7153,0.9497,4537,8,1
"31851",31851,6,3,12,2,74,0,0.9487,95,75,15,3.16227766016838,0.5986,0.9497,4537,58,1
"31852",31852,6,3,12,2,74,0,0.9487,95,75,15,2,0.875,0.9497,4537,112,1
"31853",31853,6,3,13,2,74,0,1,100,79,15,1.4142135623731,0.9487,0.9487,3031,102,0
"31854",31854,6,3,13,2,74,0,1,100,79,15,8.60232526704263,0.7018,0.9487,3031,30,1
"31855",31855,6,3,13,2,74,0,1,100,79,15,3.16227766016838,0.7633,0.9487,3031,94,1
"31856",31856,6,3,13,2,74,0,1,100,79,15,2.23606797749979,0.8481,0.9487,3031,89,1
"31857",31857,6,3,14,2,74,0,0.9978,100,79,15,1,1,1,3251,91,0
"31858",31858,6,3,14,2,74,0,0.9978,100,79,15,9.21954445729289,0.6366,1,3251,32,1
"31859",31859,6,3,14,2,74,0,0.9978,100,79,15,3.16227766016838,0.7465,1,3251,105,1
"31860",31860,6,3,14,2,74,0,0.9978,100,79,15,1,0.9132,1,3251,92,1
"31861",31861,6,3,0,3,72,1,0.2032,20,19,2,NA,NA,NA,NA,117,0
"31862",31862,6,3,0,3,72,1,0.2032,20,19,2,NA,NA,NA,NA,NA,1
"31863",31863,6,3,0,3,72,1,0.2032,20,19,2,NA,NA,NA,NA,NA,1
"31864",31864,6,3,0,3,72,1,0.2032,20,19,2,NA,NA,NA,NA,NA,1
"31865",31865,6,3,1,3,72,0,0.7251,73,58,2,5.8309518948453,0.2032,0.2032,3114,59,0
"31866",31866,6,3,1,3,72,0,0.7251,73,58,2,2.23606797749979,0.8477,0.2032,3114,72,1
"31867",31867,6,3,1,3,72,0,0.7251,73,58,2,3.16227766016838,0.5901,0.2032,3114,73,1
"31868",31868,6,3,1,3,72,0,0.7251,73,58,2,5,0.5992,0.2032,3114,64,1
"31869",31869,6,3,2,3,72,0,0.8451,83,65,2,1,0.7251,0.7251,9090,60,0
"31870",31870,6,3,2,3,72,0,0.8451,83,65,2,2.23606797749979,0.7884,0.7251,9090,73,1
"31871",31871,6,3,2,3,72,0,0.8451,83,65,2,2.82842712474619,0.7701,0.7251,9090,36,1
"31872",31872,6,3,2,3,72,0,0.8451,83,65,2,1,0.6271,0.7251,9090,61,1
"31873",31873,6,3,3,3,72,0,0.8104,82,64,2,1,0.8451,0.8451,4056,71,0
"31874",31874,6,3,3,3,72,0,0.8104,82,64,2,0,0.7081,0.8451,4056,71,1
"31875",31875,6,3,3,3,72,0,0.8104,82,64,2,4.24264068711928,0.6153,0.8451,4056,35,1
"31876",31876,6,3,3,3,72,0,0.8104,82,64,2,1.4142135623731,0.526,0.8451,4056,59,1
"31877",31877,6,3,4,3,72,0,0.957,97,75,2,1.4142135623731,0.8104,0.8104,2692,61,0
"31878",31878,6,3,4,3,72,0,0.957,97,75,2,0,0.9669,0.8104,2692,61,1
"31879",31879,6,3,4,3,72,0,0.957,97,75,2,2.82842712474619,0.9287,0.8104,2692,37,1
"31880",31880,6,3,4,3,72,0,0.957,97,75,2,2,1,0.8104,2692,39,1
"31881",31881,6,3,5,3,72,0,0.9421,94,73,2,1,0.957,0.957,3183,62,0
"31882",31882,6,3,5,3,72,0,0.9421,94,73,2,1.4142135623731,0.9682,0.957,3183,50,1
"31883",31883,6,3,5,3,72,0,0.9421,94,73,2,2.82842712474619,0.9588,0.957,3183,38,1
"31884",31884,6,3,5,3,72,0,0.9421,94,73,2,3.16227766016838,0.9514,0.957,3183,28,1
"31885",31885,6,3,6,3,72,0,0.8521,84,65,2,1.4142135623731,0.9421,0.9421,3636,72,0
"31886",31886,6,3,6,3,72,0,0.8521,84,65,2,3,0.8801,0.9421,3636,39,1
"31887",31887,6,3,6,3,72,0,0.8521,84,65,2,4.12310562561766,0.8657,0.9421,3636,27,1
